,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
342,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24708085,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '3.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '3.0'}]",CHEMBL5109237,Inhibition of C-terminal His-tagged SARS-CoV-2 PLpro BetaCoV/Wuhan/WIV04/2019 strain (1564 to 1876 residues) expressed in Escherichia coli BL21(DE3) using FRET substrate measured after 3 hrs by enzymatic assay,B,,,BAO_0000190,BAO_0000019,assay format,C[C@H](c1cccc2ccccc12)N(C)Cc1ccc(O)cc1Cl,,,CHEMBL5107976,Eur J Med Chem,2022,"{'bei': '18.71', 'le': '0.36', 'lle': '0.71', 'sei': '25.98'}",CHEMBL5176085,,CHEMBL5176085,6.10,0,http://www.openphacts.org/units/Nanomolar,3853070,=,1,1,=,,IC50,nM,,800.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,0.8
343,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24708086,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '3.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '3.0'}]",CHEMBL5109237,Inhibition of C-terminal His-tagged SARS-CoV-2 PLpro BetaCoV/Wuhan/WIV04/2019 strain (1564 to 1876 residues) expressed in Escherichia coli BL21(DE3) using FRET substrate measured after 3 hrs by enzymatic assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(O)ccc1CN(C)[C@H](C)c1cccc2ccccc12,,,CHEMBL5107976,Eur J Med Chem,2022,"{'bei': '19.40', 'le': '0.35', 'lle': '1.49', 'sei': '19.07'}",CHEMBL5184650,,CHEMBL5184650,6.24,0,http://www.openphacts.org/units/Nanomolar,3853071,=,1,1,=,,IC50,nM,,580.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,0.58
344,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24708087,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '3.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '3.0'}]",CHEMBL5109237,Inhibition of C-terminal His-tagged SARS-CoV-2 PLpro BetaCoV/Wuhan/WIV04/2019 strain (1564 to 1876 residues) expressed in Escherichia coli BL21(DE3) using FRET substrate measured after 3 hrs by enzymatic assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(N)cc1CN(C)[C@H](C)c1cccc2ccccc12,,,CHEMBL5107976,Eur J Med Chem,2022,"{'bei': '19.72', 'le': '0.36', 'lle': '1.08', 'sei': '20.52'}",CHEMBL5174085,,CHEMBL5174085,6.00,0,http://www.openphacts.org/units/Nanomolar,3853072,=,1,1,=,,IC50,nM,,990.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,0.99
345,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24708088,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '3.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '3.0'}]",CHEMBL5109237,Inhibition of C-terminal His-tagged SARS-CoV-2 PLpro BetaCoV/Wuhan/WIV04/2019 strain (1564 to 1876 residues) expressed in Escherichia coli BL21(DE3) using FRET substrate measured after 3 hrs by enzymatic assay,B,,,BAO_0000190,BAO_0000019,assay format,C[C@H](c1cccc2ccccc12)N(C)Cc1ccc(O)cc1,,,CHEMBL5107976,Eur J Med Chem,2022,"{'bei': '21.19', 'le': '0.38', 'lle': '1.43', 'sei': '26.31'}",CHEMBL5173886,,CHEMBL5173886,6.17,1,http://www.openphacts.org/units/Nanomolar,3853073,=,1,1,=,,IC50,nM,,670.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,0.67
346,,,24708089,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '3.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '3.0'}]",CHEMBL5109237,Inhibition of C-terminal His-tagged SARS-CoV-2 PLpro BetaCoV/Wuhan/WIV04/2019 strain (1564 to 1876 residues) expressed in Escherichia coli BL21(DE3) using FRET substrate measured after 3 hrs by enzymatic assay,B,,,BAO_0000190,BAO_0000019,assay format,C[C@@H](c1cccc2ccccc12)N(C)Cc1ccc(O)cc1,,,CHEMBL5107976,Eur J Med Chem,2022,,CHEMBL5178750,,CHEMBL5178750,,0,http://www.openphacts.org/units/Nanomolar,3853074,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,20.0
347,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24708093,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5109239,Inhibition of full-length SARS-CoV-2 PLpro expressed in Escherichia coli BL21(DE3) using HCC-RLRGG-NH(CH2)4NH-DABCYL probe as substrate incubated for 30 mins by enzymatic assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(N)cc1C(=O)N[C@H](C)c1cccc2ccccc12,,,CHEMBL5107976,Eur J Med Chem,2022,"{'bei': '16.94', 'le': '0.31', 'lle': '0.94', 'sei': '9.36'}",CHEMBL549695,,CHEMBL549695,5.16,0,http://www.openphacts.org/units/Nanomolar,3853040,=,1,1,=,,IC50,nM,,6970.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,6.97
348,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24708094,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5109239,Inhibition of full-length SARS-CoV-2 PLpro expressed in Escherichia coli BL21(DE3) using HCC-RLRGG-NH(CH2)4NH-DABCYL probe as substrate incubated for 30 mins by enzymatic assay,B,,,BAO_0000190,BAO_0000019,assay format,C[C@H](c1cccc2ccccc12)N1CCC(C(=O)NCc2cccc(F)c2)CC1,,,CHEMBL5107976,Eur J Med Chem,2022,"{'bei': '14.29', 'le': '0.26', 'lle': '0.51', 'sei': '17.25'}",CHEMBL3233815,,CHEMBL3233815,5.58,0,http://www.openphacts.org/units/Nanomolar,3853075,=,1,1,=,,IC50,nM,,2640.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,2.64
349,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24708095,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5109239,Inhibition of full-length SARS-CoV-2 PLpro expressed in Escherichia coli BL21(DE3) using HCC-RLRGG-NH(CH2)4NH-DABCYL probe as substrate incubated for 30 mins by enzymatic assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)Nc1cccc(CNC(=O)C2CCN([C@H](C)c3cccc4ccccc34)CC2)c1,,,CHEMBL5107976,Eur J Med Chem,2022,"{'bei': '12.97', 'le': '0.24', 'lle': '0.68', 'sei': '9.07'}",CHEMBL3233809,,CHEMBL3233809,5.57,1,http://www.openphacts.org/units/Nanomolar,3853076,=,1,1,=,,IC50,nM,,2690.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,2.69
350,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24708096,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5109239,Inhibition of full-length SARS-CoV-2 PLpro expressed in Escherichia coli BL21(DE3) using HCC-RLRGG-NH(CH2)4NH-DABCYL probe as substrate incubated for 30 mins by enzymatic assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(CNC(=O)C2CCN([C@H](C)c3cccc4ccccc34)CC2)ccn1,,,CHEMBL5107976,Eur J Med Chem,2022,"{'bei': '13.29', 'le': '0.24', 'lle': '1.03', 'sei': '9.85'}",CHEMBL3233822,,CHEMBL3233822,5.37,0,http://www.openphacts.org/units/Nanomolar,3853077,=,1,1,=,,IC50,nM,,4320.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,4.32
351,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24708097,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5109239,Inhibition of full-length SARS-CoV-2 PLpro expressed in Escherichia coli BL21(DE3) using HCC-RLRGG-NH(CH2)4NH-DABCYL probe as substrate incubated for 30 mins by enzymatic assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)Nc1cc(F)cc(CNC(=O)C2CCN([C@H](C)c3cccc4ccccc34)CC2)c1,,,CHEMBL5107976,Eur J Med Chem,2022,"{'bei': '12.86', 'le': '0.24', 'lle': '0.72', 'sei': '9.37'}",CHEMBL5192637,,CHEMBL5192637,5.75,0,http://www.openphacts.org/units/Nanomolar,3853078,=,1,1,=,,IC50,nM,,1760.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,1.76
352,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24708098,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5109239,Inhibition of full-length SARS-CoV-2 PLpro expressed in Escherichia coli BL21(DE3) using HCC-RLRGG-NH(CH2)4NH-DABCYL probe as substrate incubated for 30 mins by enzymatic assay,B,,,BAO_0000190,BAO_0000019,assay format,C[C@H](c1cccc2ccccc12)N1CCC(C(=O)NCC2CCN(C)CC2)CC1,,,CHEMBL5107976,Eur J Med Chem,2022,"{'bei': '13.79', 'le': '0.26', 'lle': '1.36', 'sei': '15.25'}",CHEMBL5171052,,CHEMBL5171052,5.43,0,http://www.openphacts.org/units/Nanomolar,3853079,=,1,1,=,,IC50,nM,,3750.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,3.75
353,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24708099,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5109239,Inhibition of full-length SARS-CoV-2 PLpro expressed in Escherichia coli BL21(DE3) using HCC-RLRGG-NH(CH2)4NH-DABCYL probe as substrate incubated for 30 mins by enzymatic assay,B,,,BAO_0000190,BAO_0000019,assay format,C[C@H](c1cccc2ccccc12)N1CCC(C(=O)NCc2cccc(NC(=O)CN(C)C)c2)CC1,,,CHEMBL5107976,Eur J Med Chem,2022,"{'bei': '12.41', 'le': '0.23', 'lle': '1.43', 'sei': '9.07'}",CHEMBL5175589,,CHEMBL5175589,5.86,0,http://www.openphacts.org/units/Nanomolar,3853080,=,1,1,=,,IC50,nM,,1370.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,1.37
354,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24708100,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5109239,Inhibition of full-length SARS-CoV-2 PLpro expressed in Escherichia coli BL21(DE3) using HCC-RLRGG-NH(CH2)4NH-DABCYL probe as substrate incubated for 30 mins by enzymatic assay,B,,,BAO_0000190,BAO_0000019,assay format,C[C@H](c1cccc2ccccc12)N1CCC(C(=O)NCc2cccc(NC(=O)N3CCN(C)CC3)c2)CC1,,,CHEMBL5107976,Eur J Med Chem,2022,"{'bei': '11.85', 'le': '0.22', 'lle': '1.38', 'sei': '8.96'}",CHEMBL5180567,,CHEMBL5180567,6.09,0,http://www.openphacts.org/units/Nanomolar,3853081,=,1,1,=,,IC50,nM,,820.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,0.82
355,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24708101,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5109239,Inhibition of full-length SARS-CoV-2 PLpro expressed in Escherichia coli BL21(DE3) using HCC-RLRGG-NH(CH2)4NH-DABCYL probe as substrate incubated for 30 mins by enzymatic assay,B,,,BAO_0000190,BAO_0000019,assay format,C[C@H](c1cccc2ccccc12)N1CCC(C(=O)NCc2cc(F)cc(NC(=O)CN(C)C)c2)CC1,,,CHEMBL5107976,Eur J Med Chem,2022,"{'bei': '12.43', 'le': '0.23', 'lle': '1.53', 'sei': '9.43'}",CHEMBL5187162,,CHEMBL5187162,6.10,0,http://www.openphacts.org/units/Nanomolar,3853082,=,1,1,=,,IC50,nM,,800.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,0.8
356,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24708102,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5109239,Inhibition of full-length SARS-CoV-2 PLpro expressed in Escherichia coli BL21(DE3) using HCC-RLRGG-NH(CH2)4NH-DABCYL probe as substrate incubated for 30 mins by enzymatic assay,B,,,BAO_0000190,BAO_0000019,assay format,C[C@H](c1cccc2ccccc12)N1CCC(C(=O)NCc2cc(F)cc(NC(=O)N3CCN(C)CC3)c2)CC1,,,CHEMBL5107976,Eur J Med Chem,2022,"{'bei': '11.96', 'le': '0.22', 'lle': '1.51', 'sei': '9.36'}",CHEMBL5191209,,CHEMBL5191209,6.36,1,http://www.openphacts.org/units/Nanomolar,3853083,=,1,1,=,,IC50,nM,,440.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,0.44
357,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24708103,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.08333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '5.0'}]",CHEMBL5109240,Inhibition of full-length SARS-CoV-2 PLpro expressed in Escherichia coli BL21(DE3) using Ub-Rho as substrate incubated for 5 mins by enzymatic assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(N)cc1C(=O)N[C@H](C)c1cccc2ccccc12,,,CHEMBL5107976,Eur J Med Chem,2022,"{'bei': '18.31', 'le': '0.33', 'lle': '1.35', 'sei': '10.11'}",CHEMBL549695,,CHEMBL549695,5.57,0,http://www.openphacts.org/units/Nanomolar,3853040,=,1,1,=,,IC50,nM,,2670.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,2.67
358,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24708104,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.08333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '5.0'}]",CHEMBL5109240,Inhibition of full-length SARS-CoV-2 PLpro expressed in Escherichia coli BL21(DE3) using Ub-Rho as substrate incubated for 5 mins by enzymatic assay,B,,,BAO_0000190,BAO_0000019,assay format,C[C@H](c1cccc2ccccc12)N1CCC(C(=O)NCc2cccc(F)c2)CC1,,,CHEMBL5107976,Eur J Med Chem,2022,"{'bei': '14.74', 'le': '0.27', 'lle': '0.69', 'sei': '17.80'}",CHEMBL3233815,,CHEMBL3233815,5.76,0,http://www.openphacts.org/units/Nanomolar,3853075,=,1,1,=,,IC50,nM,,1750.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,1.75
359,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24708105,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.08333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '5.0'}]",CHEMBL5109240,Inhibition of full-length SARS-CoV-2 PLpro expressed in Escherichia coli BL21(DE3) using Ub-Rho as substrate incubated for 5 mins by enzymatic assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)Nc1cccc(CNC(=O)C2CCN([C@H](C)c3cccc4ccccc34)CC2)c1,,,CHEMBL5107976,Eur J Med Chem,2022,"{'bei': '13.27', 'le': '0.24', 'lle': '0.81', 'sei': '9.28'}",CHEMBL3233809,,CHEMBL3233809,5.70,0,http://www.openphacts.org/units/Nanomolar,3853076,=,1,1,=,,IC50,nM,,2000.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,2.0
360,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24708106,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.08333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '5.0'}]",CHEMBL5109240,Inhibition of full-length SARS-CoV-2 PLpro expressed in Escherichia coli BL21(DE3) using Ub-Rho as substrate incubated for 5 mins by enzymatic assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(CNC(=O)C2CCN([C@H](C)c3cccc4ccccc34)CC2)ccn1,,,CHEMBL5107976,Eur J Med Chem,2022,"{'bei': '14.21', 'le': '0.26', 'lle': '1.40', 'sei': '10.53'}",CHEMBL3233822,,CHEMBL3233822,5.73,0,http://www.openphacts.org/units/Nanomolar,3853077,=,1,1,=,,IC50,nM,,1850.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,1.85
361,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24708107,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.08333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '5.0'}]",CHEMBL5109240,Inhibition of full-length SARS-CoV-2 PLpro expressed in Escherichia coli BL21(DE3) using Ub-Rho as substrate incubated for 5 mins by enzymatic assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)Nc1cc(F)cc(CNC(=O)C2CCN([C@H](C)c3cccc4ccccc34)CC2)c1,,,CHEMBL5107976,Eur J Med Chem,2022,"{'bei': '13.29', 'le': '0.25', 'lle': '0.92', 'sei': '9.68'}",CHEMBL5192637,,CHEMBL5192637,5.95,0,http://www.openphacts.org/units/Nanomolar,3853078,=,1,1,=,,IC50,nM,,1130.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,1.13
362,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24708108,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.08333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '5.0'}]",CHEMBL5109240,Inhibition of full-length SARS-CoV-2 PLpro expressed in Escherichia coli BL21(DE3) using Ub-Rho as substrate incubated for 5 mins by enzymatic assay,B,,,BAO_0000190,BAO_0000019,assay format,C[C@H](c1cccc2ccccc12)N1CCC(C(=O)NCC2CCN(C)CC2)CC1,,,CHEMBL5107976,Eur J Med Chem,2022,"{'bei': '14.39', 'le': '0.27', 'lle': '1.60', 'sei': '15.92'}",CHEMBL5171052,,CHEMBL5171052,5.67,0,http://www.openphacts.org/units/Nanomolar,3853079,=,1,1,=,,IC50,nM,,2160.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,2.16
363,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24708109,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.08333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '5.0'}]",CHEMBL5109240,Inhibition of full-length SARS-CoV-2 PLpro expressed in Escherichia coli BL21(DE3) using Ub-Rho as substrate incubated for 5 mins by enzymatic assay,B,,,BAO_0000190,BAO_0000019,assay format,C[C@H](c1cccc2ccccc12)N1CCC(C(=O)NCc2cccc(NC(=O)CN(C)C)c2)CC1,,,CHEMBL5107976,Eur J Med Chem,2022,"{'bei': '12.31', 'le': '0.23', 'lle': '1.39', 'sei': '9.00'}",CHEMBL5175589,,CHEMBL5175589,5.82,0,http://www.openphacts.org/units/Nanomolar,3853080,=,1,1,=,,IC50,nM,,1520.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,1.52
